id,weighting,tenure_type,region,gross_income,length_residence,weekly_rent,weekly_mortgage,freehold_leasehold
20220020171,2439.54170423943,private rented,East Midlands,30310,less than 1 year,161.53846153846155,NA,NA
20220020173,1755.9996767631164,owner occupied,North West,26732.5,5-9 years,NA,115.3846153846154,freehold
20220020176,3320.762159373676,owner occupied,London,66583.5514,30+ years,NA,78.46153846153847,leasehold
20220020180,883.453948340121,local authority,South West,20254,10-19 years,105.76923076923076,NA,NA
20220020181,3741.0527539308832,housing association,East,8299.8,20-29 years,107.6923076923077,NA,NA
20220020182,7655.006962644412,owner occupied,East,93105.53,5-9 years,NA,415.38461538461536,freehold
20220020185,851.5111870360198,owner occupied,London,29231,5-9 years,NA,338.4230045870626,leasehold
20220020187,5684.194897143582,owner occupied,North West,18200,30+ years,NA,27.692307692307693,freehold
20220020188,4364.200753856898,housing association,South East,22100,20-29 years,75,NA,NA
20220020194,1436.0148622789352,local authority,East Midlands,9209,3-4 years,100,NA,NA
20220020196,4578.581824477306,owner occupied,East,88762.5,20-29 years,NA,121.15384615384616,freehold
20220020199,964.3920634904824,local authority,South West,20556.12,5-9 years,101.08966087278108,NA,NA
20220020202,2083.1581161446534,owner occupied,East,10920.25,5-9 years,NA,NA,freehold
20220020211,4824.147119677325,local authority,North East,4140.2,5-9 years,83.07692307692308,NA,NA
20220020212,1085.3960280662327,housing association,North East,37109.8,20-29 years,79,NA,NA
20220020216,1003.7505331847794,private rented,West Midlands,17310,less than 1 year,109.6153846153846,NA,NA
20220020217,1921.7366712283883,owner occupied,South East,9100,10-19 years,NA,127.6153846153846,freehold
20220020220,1364.1757394802848,housing association,North West,10809.76,20-29 years,83,NA,NA
20220020221,3782.3213516790834,owner occupied,Yorkshire and the Humber,73717.5,5-9 years,NA,276.9230769230769,freehold
20220020222,1202.379134255161,housing association,East Midlands,10716.16,30+ years,105.76923076923076,NA,NA
20220020224,674.0564688239397,local authority,Yorkshire and the Humber,42335.8,5-9 years,71,NA,NA
20220020225,2909.7410455589165,owner occupied,North West,14690,30+ years,NA,NA,freehold
20220020228,5306.998837378124,owner occupied,Yorkshire and the Humber,36700,3-4 years,NA,92.76923076923076,freehold
20220020229,1885.6327887041605,owner occupied,East,66057.05,10-19 years,NA,173.07692307692307,freehold
20220020233,3240.9828674573855,owner occupied,East,47993.206399999995,less than 1 year,NA,164.30769230769232,freehold
20220020234,2024.175561625791,owner occupied,Yorkshire and the Humber,29695,30+ years,NA,NA,freehold
20220020235,2556.229591108735,owner occupied,North West,22030,two years,NA,NA,freehold
20220020237,10699.65340778204,private rented,South West,22100,10-19 years,138.46153846153845,NA,NA
20220020240,3513.9260758636015,owner occupied,South West,16277.5,30+ years,NA,NA,freehold
20220020249,3236.878168499929,private rented,Yorkshire and the Humber,9500.839999999998,3-4 years,138.46153846153845,NA,NA
20220020251,832.3386733989834,local authority,Yorkshire and the Humber,11595,3-4 years,75,NA,NA
20220020254,2038.212139269823,private rented,North West,52798.54,3-4 years,137.30769230769232,NA,NA
20220020255,1989.0636714820705,owner occupied,South East,100000,5-9 years,NA,NA,freehold
20220020258,827.4042301761605,private rented,London,57650,two years,317.3076923076923,NA,NA
20220020261,1608.452360002094,private rented,London,66175,one year,300,NA,NA
20220020264,1582.6246800161184,owner occupied,North East,31980,30+ years,NA,NA,freehold
20220020266,1798.7515689270026,owner occupied,Yorkshire and the Humber,52212.5,5-9 years,NA,NA,freehold
20220020284,3092.6277217051047,owner occupied,South West,32105,30+ years,NA,NA,freehold
20220020291,2381.95953466068,owner occupied,North West,26571.3572,30+ years,NA,NA,freehold
20220020293,8409.14145215669,owner occupied,London,76627.56,3-4 years,NA,374.1329643031274,leasehold
20220020295,358.61116496522897,owner occupied,South East,75924.42,two years,NA,380.7692307692308,freehold
20220020297,998.1005196264928,owner occupied,North West,14056,10-19 years,NA,NA,freehold
20220020298,658.6279291544574,local authority,North West,27331.319999999996,10-19 years,118.26923076923076,NA,NA
20220020301,7504.619723295049,owner occupied,London,75627.8,two years,NA,298.84615384615387,freehold
20220020306,3820.81596980654,owner occupied,London,9501,10-19 years,NA,NA,freehold
20220020310,1447.3002145423234,housing association,West Midlands,24700,5-9 years,106.15384615384616,NA,NA
20220020314,931.7236835971554,private rented,East,39743.75,two years,225,NA,NA
20220020315,3068.707821486744,owner occupied,South East,100000,20-29 years,NA,NA,freehold
20220020317,3402.190481768236,private rented,London,24700,less than 1 year,0,NA,NA
20220020319,1534.4642609563953,housing association,West Midlands,19536.51,5-9 years,156,NA,NA
20220020320,6974.095513780566,private rented,London,34394,less than 1 year,738.4615384615385,NA,NA
20220020321,2159.8300306703904,owner occupied,East,59367,10-19 years,NA,212.30769230769232,freehold
20220020325,355.0833730955556,owner occupied,East,70784.7,3-4 years,NA,276.9230769230769,freehold
20220020326,3414.4336770886534,owner occupied,West Midlands,12875,30+ years,NA,NA,freehold
20220020328,1276.0698362436688,housing association,East,65020,20-29 years,125,NA,NA
20220020336,2799.3060682582664,private rented,South East,63530.8,5-9 years,214.6153846153846,NA,NA
20220020344,1677.289183844818,owner occupied,North West,23563.8,10-19 years,NA,148.84615384615384,freehold
20220020346,5202.873336547598,private rented,Yorkshire and the Humber,16893,one year,255,NA,NA
20220020347,1372.280020876162,private rented,West Midlands,100000,two years,150,NA,NA
20220020349,6270.431146046385,private rented,West Midlands,53040,less than 1 year,196.15384615384616,NA,NA
20220020351,682.0357464549644,local authority,North East,68425,one year,91.84615384615384,NA,NA
20220020352,2902.235531284939,private rented,South East,52639.5,10-19 years,150,NA,NA
20220020354,1587.7090928548737,owner occupied,London,61559.8,5-9 years,NA,203.07692307692307,leasehold
20220020356,3009.790668124905,owner occupied,East Midlands,43339.5,30+ years,NA,NA,freehold
20220020358,1386.1539194920845,owner occupied,South West,54440,20-29 years,NA,124.12411286291992,freehold
20220020360,2934.79252367568,local authority,London,26995.8,less than 1 year,310,NA,NA
20220020362,623.073297180837,owner occupied,North East,40717.5,5-9 years,NA,50.76923076923077,leasehold
20220020369,2891.859983187248,owner occupied,North West,28999.39,10-19 years,NA,145.84615384615384,leasehold
20220020371,4214.14798001758,private rented,West Midlands,37590,3-4 years,103.84615384615384,NA,NA
20220020380,1042.273910508342,local authority,West Midlands,21893,30+ years,122.59615384615384,NA,NA
20220020383,2765.671385056255,owner occupied,South East,55526.5,30+ years,NA,NA,freehold
20220020391,3710.048361541159,owner occupied,East,25510.5,20-29 years,NA,NA,freehold
20220020395,1596.7596231594837,owner occupied,South West,16017.5,10-19 years,NA,80.76923076923077,freehold
20220020398,1358.7857044059242,local authority,West Midlands,41928.01,10-19 years,126.46153846153848,NA,NA
20220020400,2299.2015342280706,private rented,South West,9209,10-19 years,126.92307692307692,NA,NA
20220020404,1102.816534028844,private rented,North West,23310,less than 1 year,184.6153846153846,NA,NA
20220020405,1454.1341140671032,housing association,North West,23092.5,30+ years,86.07692307692308,NA,NA
20220020407,2538.8136203274953,owner occupied,West Midlands,100000,10-19 years,NA,184.6153846153846,freehold
20220020408,2163.641930879994,owner occupied,East Midlands,35360,10-19 years,NA,89.07692307692308,freehold
20220020409,11393.40619844856,owner occupied,South East,33810.8,10-19 years,NA,NA,freehold
20220020411,2064.3105329068753,owner occupied,East,97600,30+ years,NA,67.84615384615384,freehold
20220020412,385.8072398368118,housing association,West Midlands,20155.879999999997,one year,181,NA,NA
20220020417,2385.898594131992,owner occupied,West Midlands,71850,20-29 years,NA,122.3076923076923,freehold
20220020420,4453.3172933717815,local authority,West Midlands,52642,10-19 years,90,NA,NA
20220020424,2220.600303260617,owner occupied,East,30575,20-29 years,NA,69.6923076923077,freehold
20220020425,3028.79680796534,owner occupied,South East,32518.75,5-9 years,NA,NA,freehold
20220020426,2395.0072446436257,private rented,Yorkshire and the Humber,4996.639999999999,two years,69.23076923076923,NA,NA
20220020427,2202.8359378179475,private rented,Yorkshire and the Humber,6812,10-19 years,120,NA,NA
20220020428,2028.0074877237664,owner occupied,South East,75625,5-9 years,NA,346.15384615384613,freehold
20220020429,2796.790771792013,housing association,South East,6708,3-4 years,107.3076923076923,NA,NA
20220020430,3812.385825754257,local authority,London,100000,10-19 years,135,NA,NA
20220020431,1332.355147820482,owner occupied,North West,72755,20-29 years,NA,NA,freehold
20220020432,794.795715288382,owner occupied,North East,10048.22,30+ years,NA,NA,freehold
20220020434,1255.7059594569723,owner occupied,London,100000,5-9 years,NA,288.46153846153845,leasehold
20220020436,2164.4477701413075,owner occupied,Yorkshire and the Humber,94760,5-9 years,NA,221.81038536593184,freehold
20220020437,1247.9583307158666,owner occupied,Yorkshire and the Humber,52167.5,20-29 years,NA,NA,freehold
20220020447,6977.647820747361,private rented,London,37375,one year,196.15384615384616,NA,NA
20220020450,1253.9555800335706,private rented,East,59194.85,two years,213.46153846153845,NA,NA
20220020452,1118.1608868471574,private rented,North West,27300,two years,126.92307692307692,NA,NA
20220020455,2483.8332872187307,owner occupied,East Midlands,56540,5-9 years,NA,144.69230769230768,freehold
20220020460,3565.0123585560405,owner occupied,South East,42835,10-19 years,NA,NA,freehold
20220020461,2068.816393183338,owner occupied,South East,19530.05,10-19 years,NA,42.163876449895874,freehold
20220020462,1871.5666812083257,private rented,London,79612.5,less than 1 year,340.38461538461536,NA,NA
20220020470,627.9007932939444,owner occupied,South East,36400,two years,NA,138.46153846153845,freehold
20220020472,1328.9494491472965,owner occupied,East,100000,10-19 years,NA,NA,freehold
20220020474,1679.532206392656,owner occupied,North West,100000,30+ years,NA,NA,freehold
20220020476,2365.5797470172593,local authority,West Midlands,18545.8,5-9 years,92,NA,NA
20220020480,3919.546479852617,owner occupied,South East,38955,30+ years,NA,NA,freehold
20220020482,3258.8404693550287,local authority,South East,24700,two years,167.5,NA,NA
20220020487,1869.4510035443616,owner occupied,South West,45187.5,5-9 years,NA,39.23076923076923,freehold
20220020490,1056.4849129246195,owner occupied,Yorkshire and the Humber,33540,two years,NA,99.23076923076924,freehold
20220020492,1819.0298480691556,owner occupied,South East,51766.55,3-4 years,NA,184.6153846153846,freehold
20220020500,1350.4993743488533,private rented,North West,13995.8,two years,166.9923076923077,NA,NA
20220020501,2851.739053450633,local authority,South East,20339.8,20-29 years,102,NA,NA
20220020502,2890.9178793338033,owner occupied,North West,68437.5,30+ years,NA,NA,freehold
20220020511,1847.254040807668,owner occupied,London,4938.12,20-29 years,NA,NA,leasehold
20220020513,1448.8536842806172,housing association,East,14056,5-9 years,130.6153846153846,NA,NA
20220020515,1518.86367690808,owner occupied,London,35590,10-19 years,NA,1937.9512020641887,freehold
20220020517,847.1504766720838,housing association,North West,21012.5,10-19 years,92.3076923076923,NA,NA
20220020527,2287.5595616910987,owner occupied,South East,91631.9388,20-29 years,NA,NA,freehold
20220020530,3684.2881160595584,private rented,Yorkshire and the Humber,27898.08,one year,207.69230769230768,NA,NA
20220020546,730.2872113106338,local authority,East,19760,10-19 years,100,NA,NA
20220020548,2358.8884581119883,private rented,South East,66625,one year,184.6153846153846,NA,NA
20220020554,642.5023026849784,owner occupied,North West,44500,10-19 years,NA,64.61538461538461,leasehold
20220020556,2502.7247034543025,owner occupied,South East,47900,one year,NA,NA,freehold
20220020563,1593.2004121649388,owner occupied,South West,31372.5,30+ years,NA,NA,freehold
20220020565,12376.076651128164,private rented,South East,50812.5,two years,173.07692307692307,NA,NA
20220020566,2109.1490383127866,private rented,East,16874.44,one year,201.92307692307693,NA,NA
20220020567,1798.4518242353372,owner occupied,South East,42030.3432,20-29 years,NA,NA,freehold
20220020569,546.5902372859163,housing association,East Midlands,19297.199999999997,two years,117.15976331360947,NA,NA
20220020573,1310.207526101231,private rented,Yorkshire and the Humber,15860,5-9 years,159.23076923076923,NA,NA
20220020576,3072.5451422752494,private rented,East,13165.319999999998,two years,212.30769230769232,NA,NA
20220020577,1371.0428322349,housing association,North East,16907,30+ years,91,NA,NA
20220020583,2558.6477437650656,owner occupied,East,100000,10-19 years,NA,64.61538461538461,freehold
20220020584,924.501828116591,private rented,North West,4938.12,3-4 years,80,NA,NA
20220020586,755.8501539504405,owner occupied,South West,10049.96,3-4 years,NA,NA,leasehold
20220020587,2235.5939037487396,owner occupied,South West,24284,30+ years,NA,NA,freehold
20220020591,2044.6400687463004,owner occupied,London,57340,20-29 years,NA,48.90626984354606,freehold
20220020594,3490.7710718066523,owner occupied,North West,35162.5,two years,NA,NA,freehold
20220020595,3858.570223833224,owner occupied,Yorkshire and the Humber,57875,5-9 years,NA,69.23076923076923,freehold
20220020603,1197.8254672080543,local authority,South East,49209.2,20-29 years,94,NA,NA
20220020605,4524.791695400604,owner occupied,North West,67626.73999999999,5-9 years,NA,126.92307692307692,leasehold
20220020609,551.62180932866,owner occupied,West Midlands,100000,3-4 years,NA,186.92307692307693,freehold
20220020614,760.6110579983057,housing association,South East,19864,20-29 years,90,NA,NA
20220020615,2121.7312346408225,owner occupied,Yorkshire and the Humber,80676.2779,30+ years,NA,NA,freehold
20220020618,911.459292766744,housing association,West Midlands,59395,30+ years,92.3076923076923,NA,NA
20220020624,728.0071632560378,private rented,East,32689.8,two years,253.84615384615384,NA,NA
20220020629,1409.6439392976297,local authority,East,11180,3-4 years,79,NA,NA
20220020631,1721.258971352881,owner occupied,South West,37040,30+ years,NA,NA,freehold
